source_system,plant_code,plant_name,source_country,coal_relevant,has_coordinates,decided_by,pipeline_note,candidate_1_id,candidate_1_name,candidate_1_score,candidate_2_id,candidate_2_name,candidate_2_score,candidate_3_id,candidate_3_name,candidate_3_score,gem_location_id,not_in_gem,decision_note
ENTSOE,,UP_LVTRNTCET3,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_LVTRNTCET3_1,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_NPWRFRRRRB_10,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_RATINO_1,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_ROSEN_1,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_SCTNPWPFRR_2,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_SCTNPWPFRR_3,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_SRGNPGLCNT_1,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,UP_TRMNMRSCLE_43,Italy,f,f,,,,,,,,,,,,,f,
ENTSOE,,Unit 10,Netherlands,f,f,,,,,,,,,,,,,f,
ENTSOE,,Unit 20,Netherlands,f,f,,,,,,,,,,,,,f,
ENTSOE,,WBURB-3,United Kingdom,f,f,,,,,,,,,,,,,f,
ENTSOE,,iPower Solutions ltd,United Kingdom,f,f,,,,,,,,,,,,,f,
NPP,,AND. NICOBAR DG,India,f,f,,,L100001080946,Adani Chapar power station,60.9,L100000102483,Nandichod power station,60,L100000102490,Randia power station,58.8,,f,
NPP,,AND. NICOBAR Pvt. DG,India,f,f,,,,,,,,,,,,,f,
NPP,,BAJOLI HOLI HPS,India,f,f,,,,,,,,,,,,,f,
NPP,,BARODA CCPP,India,f,f,,,L100000102245,Baranda power station,76.9,L100000102122,Amoda power station,72.7,L100000102127,Baradarha power station,66.7,,f,
NPP,,BETA CCPP,India,f,f,,,L100000102378,Bela power station (Mantri Power),75,L100000102200,Bherai power station,60,,,,,f,
NPP,,BHAVINI PFBR,India,f,f,,,L100000407124,Basin Bridge power station,58.3,L100000102199,Bhavnagar power station,57.1,L100000102620,Bhognipur power station,57.1,,f,
NPP,,CHIPLIMA HPS,India,f,f,,,L100000102190,Uchpinda power station,62.5,L100000102254,Chapariya power station,58.8,L100000102255,Chichro Patsimal power station,58.3,,f,
NPP,,CHITRAVATHI PSP,India,f,f,,,L100000102380,Bhadravati power station (Ispat),66.7,L100000407123,Kashipur Sravanthi power station,62.1,,,,,f,
NPP,,CHUKHA,India,f,f,,,L100000102524,Chhabra Thermal Power Station,61.5,L100000102219,Okha power station,60,L100000102231,Ukai Thermal Power Station,60,,f,
NPP,,Dhaulasidh HPS,India,f,f,,,L100000102527,Kalisindh Thermal Power Station,63.2,L100000102140,Dhanras power station,58.8,L100000102141,Dhardai power station,58.8,,f,
NPP,,GAMA CCPP,India,f,f,,,L100000102462,Gajmara Super Thermal Power Station,72.7,L100000102122,Amoda power station,66.7,L100000102463,Ganjam power station,60,,f,
NPP,,GERUSUPPA HPS,India,f,f,,,,,,,,,,,,,f,
NPP,,GIPCL. GT IMP,India,f,f,,,L100000102525,Giral power station,60,,,,,,,,f,
NPP,,GOA CCPP (Liq.),India,f,f,,,L100000102263,Gola power station,85.7,L100000102262,Godda Project,75,L100000102629,Gonda power station,75,,f,
NPP,,I.P.CCPP,India,f,f,,,,,,,,,,,,,f,
NPP,,KAMENG HPS,India,f,f,,,L100000102476,Kamalanga power station,66.7,L100000102080,Vizag Kaizen power station,55.6,,,,,f,
NPP,,KASBA GT (Liq.),India,f,f,,,L100000102316,Kasargod power station,61.5,L100000102157,Korba Super Thermal Power Station (NTPC),60,L100000102137,Chakabura power station,57.1,,f,
NPP,,KASHANG INTEGRATED HEP,India,f,f,,,L100000102164,Lara Integrated Thermal Power Project,59.6,L100000200634,Parbhani Gangakhed power station,55.6,,,,,f,
NPP,,KIRU HPS,India,f,f,,,,,,,,,,,,,f,
NPP,,KURICHU,India,f,f,,,L100000102309,Raichur Thermal Power Station,71.4,L100000102538,Athiyakurichi power station,60,,,,,f,
NPP,,KUTEHR HPS,India,f,f,,,L100000102274,Latehar power station,61.5,L100000102304,Kadechur power station,57.1,L100000102153,Katghora power station,57.1,,f,
NPP,,LAKSHADWEEP DG,India,f,f,,,L100000102343,Khandwa power station (Dwarkesh Energy),55.6,,,,,,,,f,
NPP,,LAKSHDWEEP DG,India,f,f,,,,,,,,,,,,,f,
NPP,,LEIMAKHONG DG,India,f,f,,,,,,,,,,,,,f,
NPP,,LOWER SUBANSIRI HEP,India,f,f,,,L100000102368,Sidhi Power Project,61.5,L100000102518,Talwandi Sabo Power Project,58.8,L100000102289,Tiruldih Power Project,55.2,,f,
NPP,,LVS POWER DG,India,f,f,,,L100000102127,Baradarha power station,70.6,L100000102473,JR Power Project,70.6,L100000102638,Lalitpur power project,60.9,,f,
NPP,,MADRAS A.P.S.,India,f,f,,,L100000102165,Marwa power station,72.7,L100000102415,Mauda power station,72.7,L100000102422,Paras power station,72.7,,f,
NPP,,MAHESHWAR HPS,India,f,f,,,L100000102413,Madhekar power station,70.6,L100000102197,Bhadreshwar power station (OPG),70,L100000102661,Bakreswar Thermal Power Station,66.7,,f,
NPP,,MANGDECHHU,India,f,f,,,L100000102304,Kadechur power station,66.7,L100000102592,Bhadradri power station,55.6,L100000102351,Mandsaur power station,55.6,,f,
NPP,,METTUR TUNNEL HPS,India,f,f,,,L100000102561,Mettur Thermal Power Station,63.2,L100000102560,Mettur Siscol power station,61.5,L100001047019,Auro Tirunelveli power station,55.2,,f,
NPP,,NAGARJUN SGR HPS,India,f,f,,,L100000200633,Aland Sugar power station,60.9,L100001047014,Arvind Nagar Sugar power station,60,L100001047016,Athani Sugar power station,58.3,,f,
NPP,,NAITWA MORI HPS,India,f,f,,,,,,,,,,,,,f,
NPP,,NAITWAR MORI HPS,India,f,f,,,L100000102536,Zawar Mines power station,60.9,L100000102331,Gadarwara power station (BLA),55.6,L100000102088,Naitor power station,55.6,,f,
NPP,,NARORA A.P.S.,India,f,f,,,L100000102610,Anpara power station,66.7,L100000102088,Naitor power station,66.7,L100000102179,Salora power station,66.7,,f,
NPP,,PAKAL DUL HPS,India,f,f,,,L100000102258,Dumka power station (CESC),57.1,L100000102458,Darlipali power station,55.6,,,,,f,
NPP,,PINNAPURAM HPS,India,f,f,,,L100000102295,Danapuram BMM power station,60.9,L100000102510,Gobindpura power station,60,L100000102361,Satpura Thermal Power Station,58.8,,f,
NPP,,POLAVARAM HPS,India,f,f,,,L100000102076,Vemavaram power station,66.7,L100000102037,Dharmavaram power station,60,L100000102570,Ottapidaram power station,60,,f,
NPP,,PUNATSANGCHHU-II,India,f,f,,,,,,,,,,,,,f,
NPP,,R. GANDHI CCPP (Liq.),India,f,f,,,L100000102207,Gandhinagar Thermal Power Station,73.7,L100000102401,Gadchiroli power station,66.7,L100000102359,Sanjay Gandhi power station,66.7,,f,
NPP,,SAINJ HPS,India,f,f,,,L100000102284,Sahibganj power station,71.4,L100000102227,Sinor power station,60,,,,,f,
NPP,,SAWRA KUDDU HPS,India,f,f,,,L100000102269,Kamdara power station (Jindal),55.6,L100000102161,Kukurda power station,55.6,,,,,f,
NPP,,SHAHPURKUNDI HPS,India,f,f,,,L100000102365,Shahpura power station,70,L100001047275,Kolhapur Kumbhi power station,59.3,L100000102045,Jharupudi power station,57.1,,f,
NPP,,SINGOLI BHATWARI HPS,India,f,f,,,L100000102251,Chandil Singh power station,55.2,L100001047144,Khatauli Mill power station,55.2,,,,,f,
NPP,,SORANG HPS,India,f,f,,,L100000102179,Salora power station,66.7,L100000102644,Obra Thermal Power Station,60,L100000102303,JSW Vijayanagar Toranagallu power station,58.8,,f,
NPP,,TALA,India,f,f,,,L100000102654,Utraula power station,72.7,L100000102501,Talabira power station,66.7,L100000102653,Tanda power station,66.7,,f,
NPP,,TAPOVAN VISHNUGAD HPS,India,f,f,,,L100000200633,Aland Sugar power station,57.1,L100001047327,Ponni Sugar power station,57.1,L100001047016,Athani Sugar power station,55.2,,f,
NPP,,THOTTIYAR HPS,India,f,f,,,L100000102570,Ottapidaram power station,60,L100000104432,Heoti power station,57.1,,,,,f,
NPP,,TIDONG HPS,India,f,f,,,L100000102097,Dona power station,60,,,,,,,,f,
NPP,,TRIPURA CCPP,India,f,f,,,L100000102173,Raikheda power station,76.9,L100000102361,Satpura Thermal Power Station,71.4,L100000102510,Gobindpura power station,58.8,,f,
NPP,,UHL-III HPS,India,f,f,,,,,,,,,,,,,f,
NPP,,VISHNUGAD PIPALKOTI HPS,India,f,f,,,,,,,,,,,,,f,
NPP,,VYASI HPS,India,f,f,,,,,,,,,,,,,f,
OCCTO,,出光愛知第3発電所,Japan,f,f,,,,,,,,,,,,,f,
OCCTO,,日立造船株式会社茨城工場第一発電所,Japan,f,f,legacy-pipeline,grandfathered nan match to nan nan; no GEM link — review,,,,,,,,,,,f,
OCCTO,,横浜火力発電所７号系列２軸,Japan,f,f,,,,,,,,,,,,,f,
OCCTO,,横浜火力発電所７号系列３軸,Japan,f,f,,,,,,,,,,,,,f,
OCCTO,,横浜火力発電所７号系列４軸,Japan,f,f,,,,,,,,,,,,,f,
OCCTO,,福島天然ガス発電所,Japan,f,f,legacy-pipeline,grandfathered nan match to nan nan; no GEM link — review,,,,,,,,,,,f,
ONS,,Alegrete,Brazil,f,f,,,L100000201039,Monte Alegre power station,80,L100000200794,Porto Alegre power station,70,L100000200628,Vista Alegre power station,70,,f,
ONS,,Araguaia,Brazil,f,f,,,L100000406485,Araucária power station,82.4,L100000200744,Araguassu power station,70.6,L100000408513,Jaraqui power station,66.7,,f,
ONS,,B.FLUMINENSE,Brazil,f,f,,,L100000406483,Baixada Fluminense power station,80,L100000406521,Norte Fluminense 2 power station,73.3,L100000406520,Norte Fluminense power station,71.4,,f,
ONS,,CONJUNTO HIDRAULICO CHAPADAO,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,Campos,Brazil,f,f,,,L100000200459,Caarapó power station,61.5,L100000200867,Chapecó power station,61.5,L100000200817,Atos power station,60,,f,
ONS,,Carioba,Brazil,f,f,,,L100000201006,Guariroba power station,75,L100000407957,Carnaúba power station,66.7,L100000406523,Parnaiba power station,66.7,,f,
ONS,,Conj. Biopav,Brazil,f,f,,,L100000200447,Bio Coopcana power station,60.9,L100000201071,Biogás Bonfim power station,58.3,L100000200603,UJU Bio power station,55.6,,f,
ONS,,Conj. Chapadão,Brazil,f,f,,,L100000200867,Chapecó power station,60,,,,,,,,f,
ONS,,Conj. Dourados,Brazil,f,f,,,L100000200481,Colorado power station,66.7,L100000200477,Codora power station,63.2,L100000406487,Celso Furtado power station,61.5,,f,
ONS,,Conj. Edéia,Brazil,f,f,,,L100000406547,Vila do Conde power station,60.9,L100000200825,Cdr Pedreira I power station,58.3,L100000200846,Conquista de Minas power station,57.1,,f,
ONS,,Conj. Ivinhema 2,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,Conj. Votuporanga 2,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,Cristiano Rocha,Brazil,f,f,,,L100000408541,Monte Cristo power station,59.3,L100000200944,Granol OC power station,58.3,L100000406484,Aureliano Chaves power station,58.1,,f,
ONS,,Cubatão,Brazil,f,f,,,L100000200996,Cantá power station,66.7,L100000200564,Quatá power station,66.7,L100000406502,Cuiabá power station,61.5,,f,
ONS,,Curumim,Brazil,f,f,,,L100001046426,Sucuriú power station,57.1,,,,,,,,f,
ONS,,Distrito,Brazil,f,f,,,L100001081819,Rio Data power station,62.5,L100000200964,Destil power station,57.1,,,,,f,
ONS,,Distrito A,Brazil,f,f,,,L100000201267,Rio Claro de Goiás power station,57.1,L100000200559,Porto das Águas power station,56,L100001081819,Rio Data power station,55.6,,f,
ONS,,Ibirité,Brazil,f,f,,,L100000200457,Buriti power station,61.5,L100000201047,Ibéria power station,61.5,L100000200992,Miriri power station,61.5,,f,
ONS,,Iranduba,Brazil,f,f,,,L100000407957,Carnaúba power station,62.5,L100000408557,Viana power station,61.5,L100000200932,Diana power station,61.5,,f,
ONS,,Jaguarari,Brazil,f,f,,,L100000408515,Guarani power station,75,L100000408513,Jaraqui power station,62.5,L100000200807,Jaciara power station,62.5,,f,
ONS,,LUIZ O R MELO,Brazil,f,f,,,L100000408544,Luiz Oscar Rodrigues de Melo power station,63.4,L100000200590,São Luiz power station,57.1,,,,,f,
ONS,,M.CRISTO SUCUBA,Brazil,f,f,,,L100000408541,Monte Cristo power station,59.3,L100000200942,Citrosuco power station,58.3,,,,,f,
ONS,,Manauara,Brazil,f,f,,,L100000407973,Manaus power station,71.4,L100000200917,Manacá power station,71.4,L100000406485,Araucária power station,70.6,,f,
ONS,,Maranhão V,Brazil,f,f,,,L100000200597,Suzano Maranhão power station,72,L100000100119,Maranhão São Luís power station,66.7,L100000200593,São Martinho power station,63.6,,f,
ONS,,Mauá Bloco 5B,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,NO.FLUMINENSE,Brazil,f,f,,,L100000406520,Norte Fluminense power station,89.7,L100000406521,Norte Fluminense 2 power station,83.9,L100000406525,Porto Norte Fluminense power station,74.3,,f,
ONS,,PAULINIA VERDE,Brazil,f,f,,,L100000406548,Verde Atlântico Energias power station,63.2,L100000200553,Paulicéia power station,60.9,L100000201108,Termoverde Caieiras power station,60.6,,f,
ONS,,PEQUENAS CENTRAIS TERMELETRICAS NA SE LONDRINA,Brazil,f,f,,,L100000200773,Central Termelétrica de Geração power station,62.3,L100000104612,Charqueadas power station,57.9,,,,,f,
ONS,,PEQUENAS CENTRAIS TERMELETRICAS NA SE MARINGA,Brazil,f,f,,,L100000200773,Central Termelétrica de Geração power station,60.5,L100000104612,Charqueadas power station,58.7,,,,,f,
ONS,,PEQUENAS CENTRAIS TERMELÉTRICAS DA CELESC,Brazil,f,f,,,L100000200773,Central Termelétrica de Geração power station,66.7,L100000104612,Charqueadas power station,59.2,L100000100134,Jorge Lacerda power station,55.3,,f,
ONS,,PIE-RP,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU ALPEAL TERM,Brazil,f,f,,,L100000200473,Clealco Queiroz power station,60,,,,,,,,f,
ONS,,PQU ALPEAL TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU ALPEPB TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU ALPEPB TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU ALPEPE TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU ALPEPE TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU BAOEBA TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU BAOEBA TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU BASEBA TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU BASEBA TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU BASESE TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU BASESE TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU ESES TERM,Brazil,f,f,,,L100000200499,Ester power station,55.6,,,,,,,,f,
ONS,,PQU ESES TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU GOGO TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU GOGO TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MAMA TERM -,Brazil,f,f,,,L100000407969,Power Maricá power station,56,,,,,,,,f,
ONS,,PQU MAMA TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MGMG TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MGMG TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MSMS TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MSMS TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MTGO TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MTGO TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MTMS TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MTMS TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MTMT TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU MTMT TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU PA TERM,Brazil,f,f,,,L100000408527,Poraquê power station,55.6,,,,,,,,f,
ONS,,PQU PA TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU PBRNRN TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU PBRNRN TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU PIPI TERM,Brazil,f,f,,,L100000200563,Puma II power station,60,,,,,,,,f,
ONS,,PQU PIPI TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU PRPR TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU PRPR TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU RJRJ TERM,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU RJRJ TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU RSRS TERM,Brazil,f,f,,,L100000200552,Passa Tempo power station,58.3,,,,,,,,f,
ONS,,PQU RSRS TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU SCSC TERM,Brazil,f,f,,,L100000200552,Passa Tempo power station,58.3,,,,,,,,f,
ONS,,PQU SCSC TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU SPSP TERM,Brazil,f,f,,,L100000200552,Passa Tempo power station,58.3,,,,,,,,f,
ONS,,PQU SPSP TERM - CARGA GLOBAL,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,PQU TON TERM,Brazil,f,f,,,L100000200968,Termocana power station,57.1,,,,,,,,f,
ONS,,Paulínia Verde,Brazil,f,f,,,L100000406548,Verde Atlântico Energias power station,63.2,L100000200553,Paulicéia power station,60.9,L100000201108,Termoverde Caieiras power station,60.6,,f,
ONS,,Pequenas Centrais Termeletricas da Enersul,Brazil,f,f,,,L100000200773,Central Termelétrica de Geração power station,68.5,L100000104612,Charqueadas power station,61.1,L100000100128,Pampa Sul power station,57.1,,f,
ONS,,Pequenas Centrais Termelétricas da Cemat,Brazil,f,f,,,L100000200773,Central Termelétrica de Geração power station,67.6,L100000104612,Charqueadas power station,62.9,L100000100131,Presidente Médici Candiota power station,56.7,,f,
ONS,,Ponta Negra,Brazil,f,f,,,L100000201050,Água Bonita power station,63.6,L100000201039,Monte Alegre power station,60.9,L100000200550,Onça Pintada power station,60.9,,f,
ONS,,Predilecta,Brazil,f,f,,,L100000200993,Selecta power station,70.6,L100000201097,Coprodia power station,55.6,,,,,f,
ONS,,REFI ABREU LIMA,Brazil,f,f,,,L100000200806,Água Limpa power station,56,L100000406482,Barbosa Lima Sobrinho power station,55.6,,,,,f,
ONS,,Rio Acre,Brazil,f,f,,,L100000200568,Rio Pardo power station,70.6,L100000406691,Rio Grande power station,66.7,L100000201061,Barueri power station,66.7,,f,
ONS,,SEROPEDICA,Brazil,f,f,,,L100000407561,Termopecém power station,60,L100000200993,Selecta power station,58.8,L100000200969,Seresta power station,58.8,,f,
ONS,,Santana Bloco 1,Brazil,f,f,,,L100000407967,Santana power station,63.6,L100000407975,EPP Santana power station,61.5,L100000200908,Santa Lúcia power station,61.5,,f,
ONS,,Santana Bloco 2,Brazil,f,f,,,L100000407967,Santana power station,63.6,L100000407975,EPP Santana power station,61.5,L100000200908,Santa Lúcia power station,61.5,,f,
ONS,,Seropédica,Brazil,f,f,,,L100000407561,Termopecém power station,60,L100000200993,Selecta power station,58.8,L100000200969,Seresta power station,58.8,,f,
ONS,,São Fernando Açúcar e Álcool,Brazil,f,f,,,L100000200887,Santa Helena Açúcar e Álcool power station,78.6,L100000201094,Uruaçu Açúcar e Álcool power station,72,L100000200853,Bertolo Açúcar e Álcool power station,70.6,,f,
ONS,,TERMOBAHIA,Brazil,f,f,,,L100000200968,Termocana power station,73.7,L100000408553,Termoparaíba power station,72.7,L100000406545,Termoceará power station,70,,f,
ONS,,TERMONORTE II,Brazil,f,f,,,L100000408554,Termonordeste power station,76.9,L100000201081,Rondon II power station,63.6,L100000201108,Termoverde Caieiras power station,62.5,,f,
ONS,,TERMORIO,Brazil,f,f,,,L100000407968,Rio Negro power station,70.6,L100000408548,Termocabo power station,70.6,L100000408553,Termoparaíba power station,70,,f,
ONS,,TRES LAGOAS,Brazil,f,f,,,L100000200935,Cargil Três Lagoas power station,75.9,L100000200425,URE Lara power station,63.2,L100000201101,Lages power station,62.5,,f,
ONS,,Termobahia,Brazil,f,f,,,L100000200968,Termocana power station,73.7,L100000408553,Termoparaíba power station,72.7,L100000406545,Termoceará power station,70,,f,
ONS,,Termonorte I,Brazil,f,f,,,L100000408554,Termonordeste power station,80,L100001081799,TermoLinhares power station,64,L100000408541,Monte Cristo power station,58.3,,f,
ONS,,Termorio,Brazil,f,f,,,L100000407968,Rio Negro power station,70.6,L100000408548,Termocabo power station,70.6,L100000408553,Termoparaíba power station,70,,f,
ONS,,U.NV.VENECIA2,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,UT ERB CANDEI,Brazil,f,f,,,L100000201048,ERB Candeias power station,80,L100000200574,Santa Cândida I power station,57.1,L100000200894,Bandeirantes power station,56,,f,
ONS,,UT NT BARCARENA,Brazil,f,f,,,L100000406522,Novo Tempo Barcarena power station,74.3,L100000100123,Barcarena Vale power station,69,L100001081808,Novo Tempo Barcarena III power station,66.7,,f,
ONS,,UT WILL. ARJONA,Brazil,f,f,,,L100000408556,William Arjona power station,78.6,,,,,,,,f,
ONS,,UT. KLABIN CE,Brazil,f,f,,,L100000201261,Klabin Puma II power station,69.2,L100000200531,Klabin Correia Pinto power station,68.8,L100000200530,Klabin Celulose power station,66.7,,f,
ONS,,UT.CAM.GRANDE,Brazil,f,f,,,L100000408528,Campina Grande power plant,74.1,L100000200629,Volta Grande power station,64,L100000406691,Rio Grande power station,60.9,,f,
ONS,,UT.IBIRITE,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,UT.MARACANAU1,Brazil,f,f,,,L100000200541,Maracaí power station,60,L100000200738,Santa Maria power station,58.3,L100000100122,Barcarena Alunorte power station,57.1,,f,
ONS,,UT.MARANHAO 3,Brazil,f,f,,,L100000200597,Suzano Maranhão power station,71.4,L100000100119,Maranhão São Luís power station,66.7,L100000407972,Manaus I power station,57.1,,f,
ONS,,UT.MARANHAO 4,Brazil,f,f,,,L100000200597,Suzano Maranhão power station,71.4,L100000100119,Maranhão São Luís power station,66.7,L100000407972,Manaus I power station,57.1,,f,
ONS,,UT.MARANHAO 5,Brazil,f,f,,,L100000200597,Suzano Maranhão power station,71.4,L100000100119,Maranhão São Luís power station,66.7,L100000407972,Manaus I power station,57.1,,f,
ONS,,UT.PARNAIBA 4,Brazil,f,f,,,L100000406523,Parnaiba power station,76.2,L100000407957,Carnaúba power station,57.1,L100000408553,Termoparaíba power station,56,,f,
ONS,,UT.PARNAIBA V,Brazil,f,f,,,L100000406523,Parnaiba power station,76.2,L100000407957,Carnaúba power station,57.1,L100000408553,Termoparaíba power station,56,,f,
ONS,,UT.TERMOCEARA,Brazil,f,f,,,L100000406545,Termoceará power station,87,L100000200968,Termocana power station,72.7,L100000408555,Termomanaus power station,66.7,,f,
ONS,,UT.XAVANTES,Brazil,f,f,,,L100000408559,Xavantes Aruanã power station,76.9,,,,,,,,f,
ONS,,UTE AZULAO,Brazil,f,f,,,L100000407962,Azulão power station,75,L100001081801,Azulão III power station,70,L100000406539,Vale Azul power station,63.2,,f,
ONS,,UTE B. BONITA I,Brazil,f,f,,,L100000201056,José Bonifácio power station,57.1,L100000201050,Água Bonita power station,56,L100000200923,BBF Terra Santa power station,55.2,,f,
ONS,,UTE BERNECK,Brazil,f,f,,,L100000201019,Berneck power station,77.8,L100000201105,Berneck Lages power station,75,L100000201025,Berneck Curitibanos power station,66.7,,f,
ONS,,UTE BONFIM,Brazil,f,f,,,L100000200453,Bonfim power station,75,L100000201056,José Bonifácio power station,58.3,L100000201041,Bom Sucesso power station,57.1,,f,
ONS,,UTE CANTA,Brazil,f,f,,,L100000200996,Cantá power station,71.4,L100000201069,Santa Teresa power station,66.7,L100000407957,Carnaúba power station,58.8,,f,
ONS,,UTE CARAMURU,Brazil,f,f,,,L100000200987,Caramuru Ipameri power station,71.4,L100000200962,Caramuru Itumbiara power station,66.7,L100000200971,Caramuru Sorriso power station,64.3,,f,
ONS,,UTE CUBATAO,Brazil,f,f,,,,,,,,,,,,,f,
ONS,,UTE GNA I,Brazil,f,f,,,L100000406493,GNA I power station,71.4,L100000406492,GNA II power station,66.7,L100000406490,GNA IV power station,66.7,,f,
ONS,,UTE GNA II,Brazil,f,f,,,L100000406492,GNA II power station,75,L100000406491,GNA III power station,70.6,L100000406493,GNA I power station,66.7,,f,
ONS,,UTE IPAUSSU,Brazil,f,f,,,L100000200552,Passa Tempo power station,63.6,,,,,,,,f,
ONS,,UTE JARAQUI,Brazil,f,f,,,L100000408513,Jaraqui power station,77.8,L100000200425,URE Lara power station,63.2,L100000100127,Jacuí New power station,60,,f,
ONS,,UTE MAUA 3,Brazil,f,f,,,L100000406511,Mauá 3 power station,75,L100000407972,Manaus I power station,55.6,L100000200425,URE Lara power station,55.6,,f,
ONS,,UTE PALMAPLAN,Brazil,f,f,,,L100000100128,Pampa Sul power station,63.6,L100000200943,Diamante power station,57.1,L100000200425,URE Lara power station,57.1,,f,
ONS,,UTE PECEM II,Brazil,f,f,,,L100000100118,Porto do Pecém power station,61.5,L100000408538,Pecém Energia II power station,57.1,,,,,f,
ONS,,UTE PERNAMB.3,Brazil,f,f,,,L100000408537,Pernambuco III power station,66.7,L100000406544,Termopernambuco 2 power station,60,L100000406543,Termopernambuco power station,57.1,,f,
ONS,,UTE PORTOCEM I,Brazil,f,f,,,L100000406524,Portocém power station,72.7,L100000406546,Termo Norte power station,56,,,,,f,
ONS,,UTE POVOACAO 1,Brazil,f,f,,,L100000408551,Povoação power station,72.7,,,,,,,,f,
ONS,,UTE SIDE PECEM,Brazil,f,f,,,L100000406528,Presidente Kennedy power station,56.2,,,,,,,,f,
ONS,,UTE STA VITORIA,Brazil,f,f,,,L100000200583,Santa Vitória power station,78.6,L100000201272,URE Valoriza Santos power station,64.7,L100000407970,Nossa Senhora da Vitória power station,61.5,,f,
ONS,,UTE SUZANO,Brazil,f,f,,,L100000200929,São Tomé power station,66.7,L100000407966,Santarém power station,55.6,L100000200959,São Sepé power station,55.6,,f,
ONS,,UTE SYKUE 1,Brazil,f,f,,,L100000200599,Sykué I power station,66.7,,,,,,,,f,
ONS,,UTE VERACEL,Brazil,f,f,,,L100000200620,Veracel power station,77.8,L100000200970,3 Tentos Vera power station,58.3,L100000408547,Termomacaé power station,57.1,,f,
ONS,,UTE VIANA,Brazil,f,f,,,L100000408557,Viana power station,71.4,L100000407963,Teresina power station,58.8,L100000201075,Santa Fé power station,58.8,,f,
ONS,,UTE VIANA 1,Brazil,f,f,,,L100000408557,Viana power station,62.5,,,,,,,,f,
